left_index,right_index,left_ns,right_ns,elapsed_ns,signed_delta_ns,absolute_delta_ns,left_interval_ns,right_interval_ns,within_0_5_ms,within_2_ms
1982,1982,1789458640267094000,1789458640267028000,66102361000,66000,66000,33368000,33369000,True,True
1983,1983,1789458640300463000,1789458640300397000,66135730000,66000,66000,33369000,33369000,True,True
1984,1984,1789458640333830000,1789458640333765000,66169097000,65000,65000,33367000,33368000,True,True
1985,1985,1789458640367200000,1789458640367135000,66202467000,65000,65000,33370000,33370000,True,True
1986,1986,1789458640400574000,1789458640400504000,66235841000,70000,70000,33374000,33369000,True,True
1987,1987,1789458640433943000,1789458640433873000,66269210000,70000,70000,33369000,33369000,True,True
1988,1988,1789458640467313000,1789458640467244000,66302580000,69000,69000,33370000,33371000,True,True
1989,1989,1789458640500682000,1789458640500612000,66335949000,70000,70000,33369000,33368000,True,True
1990,1990,1789458640534049000,1789458640533982000,66369316000,67000,67000,33367000,33370000,True,True
1991,1991,1789458640567420000,1789458640567350000,66402687000,70000,70000,33371000,33368000,True,True
1992,1992,1789458640600787000,1789458640600719000,66436054000,68000,68000,33367000,33369000,True,True
1993,1993,1789458640634158000,1789458640634089000,66469425000,69000,69000,33371000,33370000,True,True
1994,1994,1789458640667527000,1789458640667459000,66502794000,68000,68000,33369000,33370000,True,True
1995,1995,1789458640700895000,1789458640700828000,66536162000,67000,67000,33368000,33369000,True,True
1996,1996,1789458640734265000,1789458640734197000,66569532000,68000,68000,33370000,33369000,True,True
1997,1997,1789458640767633000,1789458640767566000,66602900000,67000,67000,33368000,33369000,True,True
1998,1998,1789458640801003000,1789458640800936000,66636270000,67000,67000,33370000,33370000,True,True
1999,1999,1789458640834373000,1789458640834306000,66669640000,67000,67000,33370000,33370000,True,True
2000,2000,1789458640867743000,1789458640867676000,66703010000,67000,67000,33370000,33370000,True,True
2001,2001,1789458640901110000,1789458640901043000,66736377000,67000,67000,33367000,33367000,True,True
2002,2002,1789458640934479000,1789458640934412000,66769746000,67000,67000,33369000,33369000,True,True
2003,2003,1789458640967849000,1789458640967783000,66803116000,66000,66000,33370000,33371000,True,True
2004,2004,1789458641001218000,1789458641001153000,66836485000,65000,65000,33369000,33370000,True,True
2005,2005,1789458641034589000,1789458641034524000,66869856000,65000,65000,33371000,33371000,True,True
2006,2006,1789458641067958000,1789458641067893000,66903225000,65000,65000,33369000,33369000,True,True
2007,2007,1789458641101327000,1789458641101261000,66936594000,66000,66000,33369000,33368000,True,True
2008,2008,1789458641134697000,1789458641134631000,66969964000,66000,66000,33370000,33370000,True,True
2009,2009,1789458641168065000,1789458641168001000,67003332000,64000,64000,33368000,33370000,True,True
2010,2010,1789458641201438000,1789458641201370000,67036705000,68000,68000,33373000,33369000,True,True
2011,2011,1789458641234806000,1789458641234738000,67070073000,68000,68000,33368000,33368000,True,True
2012,2012,1789458641268176000,1789458641268107000,67103443000,69000,69000,33370000,33369000,True,True
2013,2013,1789458641301547000,1789458641301479000,67136814000,68000,68000,33371000,33372000,True,True
2014,2014,1789458641334921000,1789458641334847000,67170188000,74000,74000,33374000,33368000,True,True
2015,2015,1789458641368291000,1789458641368217000,67203558000,74000,74000,33370000,33370000,True,True
2016,2016,1789458641401661000,1789458641401586000,67236928000,75000,75000,33370000,33369000,True,True
2017,2017,1789458641435028000,1789458641434955000,67270295000,73000,73000,33367000,33369000,True,True
2018,2018,1789458641468397000,1789458641468324000,67303664000,73000,73000,33369000,33369000,True,True
2019,2019,1789458641501768000,1789458641501694000,67337035000,74000,74000,33371000,33370000,True,True
2020,2020,1789458641535138000,1789458641535064000,67370405000,74000,74000,33370000,33370000,True,True
2021,2021,1789458641568506000,1789458641568434000,67403773000,72000,72000,33368000,33370000,True,True
2022,2022,1789458641601874000,1789458641601802000,67437141000,72000,72000,33368000,33368000,True,True
2023,2023,1789458641635245000,1789458641635172000,67470512000,73000,73000,33371000,33370000,True,True
2024,2024,1789458641668616000,1789458641668544000,67503883000,72000,72000,33371000,33372000,True,True
2025,2025,1789458641701985000,1789458641701913000,67537252000,72000,72000,33369000,33369000,True,True
2026,2026,1789458641735356000,1789458641735285000,67570623000,71000,71000,33371000,33372000,True,True
2027,2027,1789458641768733000,1789458641768655000,67604000000,78000,78000,33377000,33370000,True,True
2028,2028,1789458641802101000,1789458641802024000,67637368000,77000,77000,33368000,33369000,True,True
2029,2029,1789458641835470000,1789458641835393000,67670737000,77000,77000,33369000,33369000,True,True
2030,2030,1789458641868838000,1789458641868762000,67704105000,76000,76000,33368000,33369000,True,True
2031,2031,1789458641902206000,1789458641902131000,67737473000,75000,75000,33368000,33369000,True,True
2032,2032,1789458641935575000,1789458641935499000,67770842000,76000,76000,33369000,33368000,True,True
2033,2033,1789458641968943000,1789458641968868000,67804210000,75000,75000,33368000,33369000,True,True
2034,2034,1789458642002312000,1789458642002238000,67837579000,74000,74000,33369000,33370000,True,True
2035,2035,1789458642035682000,1789458642035608000,67870949000,74000,74000,33370000,33370000,True,True
2036,2036,1789458642069049000,1789458642068976000,67904316000,73000,73000,33367000,33368000,True,True
2037,2037,1789458642102418000,1789458642102346000,67937685000,72000,72000,33369000,33370000,True,True
2038,2038,1789458642135786000,1789458642135715000,67971053000,71000,71000,33368000,33369000,True,True
2039,2039,1789458642169154000,1789458642169083000,68004421000,71000,71000,33368000,33368000,True,True
2040,2040,1789458642202522000,1789458642202453000,68037789000,69000,69000,33368000,33370000,True,True
2041,2041,1789458642235891000,1789458642235821000,68071158000,70000,70000,33369000,33368000,True,True
2042,2042,1789458642269259000,1789458642269189000,68104526000,70000,70000,33368000,33368000,True,True
2043,2043,1789458642302628000,1789458642302559000,68137895000,69000,69000,33369000,33370000,True,True
2044,2044,1789458642336000000,1789458642335927000,68171267000,73000,73000,33372000,33368000,True,True
2045,2045,1789458642369369000,1789458642369296000,68204636000,73000,73000,33369000,33369000,True,True
2046,2046,1789458642402739000,1789458642402666000,68238006000,73000,73000,33370000,33370000,True,True
2047,2047,1789458642436111000,1789458642436035000,68271378000,76000,76000,33372000,33369000,True,True
2048,2048,1789458642469484000,1789458642469404000,68304751000,80000,80000,33373000,33369000,True,True
2049,2049,1789458642502854000,1789458642502774000,68338121000,80000,80000,33370000,33370000,True,True
2050,2050,1789458642536220000,1789458642536142000,68371487000,78000,78000,33366000,33368000,True,True
2051,2051,1789458642569590000,1789458642569512000,68404857000,78000,78000,33370000,33370000,True,True
2052,2052,1789458642602959000,1789458642602881000,68438226000,78000,78000,33369000,33369000,True,True
2053,2053,1789458642636329000,1789458642636252000,68471596000,77000,77000,33370000,33371000,True,True
2054,2054,1789458642669697000,1789458642669622000,68504964000,75000,75000,33368000,33370000,True,True
2055,2055,1789458642703066000,1789458642702991000,68538333000,75000,75000,33369000,33369000,True,True
2056,2056,1789458642736435000,1789458642736360000,68571702000,75000,75000,33369000,33369000,True,True
2057,2057,1789458642769805000,1789458642769729000,68605072000,76000,76000,33370000,33369000,True,True
2058,2058,1789458642803173000,1789458642803098000,68638440000,75000,75000,33368000,33369000,True,True
2059,2059,1789458642836542000,1789458642836468000,68671809000,74000,74000,33369000,33370000,True,True
2060,2060,1789458642869911000,1789458642869838000,68705178000,73000,73000,33369000,33370000,True,True
2061,2061,1789458642903278000,1789458642903207000,68738545000,71000,71000,33367000,33369000,True,True
2062,2062,1789458642936648000,1789458642936575000,68771915000,73000,73000,33370000,33368000,True,True
2063,2063,1789458642970022000,1789458642969944000,68805289000,78000,78000,33374000,33369000,True,True
2064,2064,1789458643003391000,1789458643003313000,68838658000,78000,78000,33369000,33369000,True,True
2065,2065,1789458643036759000,1789458643036683000,68872026000,76000,76000,33368000,33370000,True,True
2066,2066,1789458643070128000,1789458643070052000,68905395000,76000,76000,33369000,33369000,True,True
2067,2067,1789458643103496000,1789458643103421000,68938763000,75000,75000,33368000,33369000,True,True
2068,2068,1789458643136871000,1789458643136789000,68972138000,82000,82000,33375000,33368000,True,True
2069,2069,1789458643170239000,1789458643170159000,69005506000,80000,80000,33368000,33370000,True,True
2070,2070,1789458643203609000,1789458643203530000,69038876000,79000,79000,33370000,33371000,True,True
2071,2071,1789458643236981000,1789458643236901000,69072248000,80000,80000,33372000,33371000,True,True
2072,2072,1789458643270353000,1789458643270273000,69105620000,80000,80000,33372000,33372000,True,True
2073,2073,1789458643303721000,1789458643303641000,69138988000,80000,80000,33368000,33368000,True,True
2074,2074,1789458643337089000,1789458643337010000,69172356000,79000,79000,33368000,33369000,True,True
2075,2075,1789458643370458000,1789458643370380000,69205725000,78000,78000,33369000,33370000,True,True
2076,2076,1789458643403828000,1789458643403749000,69239095000,79000,79000,33370000,33369000,True,True
2077,2077,1789458643437197000,1789458643437119000,69272464000,78000,78000,33369000,33370000,True,True
2078,2078,1789458643470566000,1789458643470489000,69305833000,77000,77000,33369000,33370000,True,True
2079,2079,1789458643503941000,1789458643503859000,69339208000,82000,82000,33375000,33370000,True,True
2080,2080,1789458643537310000,1789458643537230000,69372577000,80000,80000,33369000,33371000,True,True
2081,2081,1789458643570679000,1789458643570598000,69405946000,81000,81000,33369000,33368000,True,True
2082,2082,1789458643604046000,1789458643603968000,69439313000,78000,78000,33367000,33370000,True,True
2083,2083,1789458643637415000,1789458643637336000,69472682000,79000,79000,33369000,33368000,True,True
2084,2084,1789458643670785000,1789458643670707000,69506052000,78000,78000,33370000,33371000,True,True
2085,2085,1789458643704153000,1789458643704074000,69539420000,79000,79000,33368000,33367000,True,True
2086,2086,1789458643737524000,1789458643737446000,69572791000,78000,78000,33371000,33372000,True,True
2087,2087,1789458643770891000,1789458643770814000,69606158000,77000,77000,33367000,33368000,True,True
2088,2088,1789458643804260000,1789458643804182000,69639527000,78000,78000,33369000,33368000,True,True
2089,2089,1789458643837629000,1789458643837552000,69672896000,77000,77000,33369000,33370000,True,True
2090,2090,1789458643870999000,1789458643870922000,69706266000,77000,77000,33370000,33370000,True,True
2091,2091,1789458643904368000,1789458643904291000,69739635000,77000,77000,33369000,33369000,True,True
2092,2092,1789458643937739000,1789458643937662000,69773006000,77000,77000,33371000,33371000,True,True
2093,2093,1789458643971109000,1789458643971033000,69806376000,76000,76000,33370000,33371000,True,True
2094,2094,1789458644004479000,1789458644004402000,69839746000,77000,77000,33370000,33369000,True,True
2095,2095,1789458644037848000,1789458644037771000,69873115000,77000,77000,33369000,33369000,True,True
2096,2096,1789458644071222000,1789458644071141000,69906489000,81000,81000,33374000,33370000,True,True
2097,2097,1789458644104591000,1789458644104510000,69939858000,81000,81000,33369000,33369000,True,True
2098,2098,1789458644137960000,1789458644137881000,69973227000,79000,79000,33369000,33371000,True,True
2099,2099,1789458644171328000,1789458644171250000,70006595000,78000,78000,33368000,33369000,True,True
2100,2100,1789458644204701000,1789458644204619000,70039968000,82000,82000,33373000,33369000,True,True
2101,2101,1789458644238070000,1789458644237989000,70073337000,81000,81000,33369000,33370000,True,True
2102,2102,1789458644271440000,1789458644271358000,70106707000,82000,82000,33370000,33369000,True,True
2103,2103,1789458644304810000,1789458644304730000,70140077000,80000,80000,33370000,33372000,True,True
2104,2104,1789458644338177000,1789458644338098000,70173444000,79000,79000,33367000,33368000,True,True
2105,2105,1789458644371547000,1789458644371468000,70206814000,79000,79000,33370000,33370000,True,True
2106,2106,1789458644404917000,1789458644404838000,70240184000,79000,79000,33370000,33370000,True,True
2107,2107,1789458644438287000,1789458644438208000,70273554000,79000,79000,33370000,33370000,True,True
2108,2108,1789458644471656000,1789458644471578000,70306923000,78000,78000,33369000,33370000,True,True
2109,2109,1789458644505024000,1789458644504947000,70340291000,77000,77000,33368000,33369000,True,True
2110,2110,1789458644538393000,1789458644538317000,70373660000,76000,76000,33369000,33370000,True,True
2111,2111,1789458644571762000,1789458644571686000,70407029000,76000,76000,33369000,33369000,True,True
2112,2112,1789458644605130000,1789458644605056000,70440397000,74000,74000,33368000,33370000,True,True
2113,2113,1789458644638499000,1789458644638425000,70473766000,74000,74000,33369000,33369000,True,True
